valid_loss,valid_auc,valid_acc,valid_f1,epoch,step,train_loss,test_loss,test_auc,test_acc,test_f1
0.37696051597595215,0.9125588280050874,0.8333994446648155,0.816016229538379,24,199,,,,,
0.3762209415435791,0.9138252363699397,0.8328044426814756,0.818845882623794,25,207,,,,,
0.38604339957237244,0.9071774043396891,0.8236810789369298,0.8124345576228852,26,215,,,,,
0.37545835971832275,0.9137795898047316,0.8333994446648155,0.8196069829230227,27,223,,,,,
0.3748057782649994,0.9137989361041362,0.8324077746925823,0.8177594322589583,28,231,,,,,
0.3766642212867737,0.9132876560081592,0.8316144387147957,0.819798548122051,29,239,,,,,
0.37419503927230835,0.9145233751242127,0.8355811186037286,0.8217524424273682,30,247,,,,,
,,,,31,249,0.4072611629962921,,,,
0.3764282763004303,0.9134641786890657,0.8349861166203887,0.8190820326358719,31,255,,,,,
0.37641024589538574,0.9126998608695898,0.8337961126537089,0.8160561578848421,32,263,,,,,
0.3722192943096161,0.9136425916799881,0.8339944466481555,0.8208024141327823,33,271,,,,,
0.37489864230155945,0.9128895509267068,0.8310194367314557,0.8152150662332422,34,279,,,,,
0.37573376297950745,0.9130255239933579,0.8333994446648155,0.8142996415558102,35,287,,,,,
0.3726932406425476,0.9139749675906462,0.8333994446648155,0.822089961916143,36,295,,,,,
,,,,37,299,0.4083635210990906,,,,
0.3720727860927582,0.9146687877382063,0.8353827846092821,0.8188590778774419,37,303,,,,,
0.37189531326293945,0.9145663674409228,0.8375644585481952,0.8224558972006355,38,311,,,,,
0.37364375591278076,0.9145373097491392,0.8324077746925823,0.8180887840200612,39,319,,,,,
0.37263548374176025,0.9144287713855067,0.8369694565648552,0.8223818360698008,40,327,,,,,
0.37440523505210876,0.9143647802321253,0.8308211027370092,0.8225498202114596,41,335,,,,,
0.3763583302497864,0.9124745938394285,0.8282427608092027,0.8172732564861174,42,343,,,,,
,,,,43,349,0.4228431284427643,,,,
0.3714074492454529,0.9146905860481858,0.833201110670369,0.8219521861538326,43,351,,,,,
0.37108293175697327,0.9144494187929582,0.8351844506148354,0.8219543782310118,44,359,,,,,
0.37146517634391785,0.9152757619640103,0.8322094406981356,0.8221552858269922,45,367,,,,,
0.3701404631137848,0.915686731035371,0.835977786592622,0.8229984235681199,46,375,,,,,
0.37332844734191895,0.913875075738453,0.8349861166203887,0.8197095933312286,47,383,,,,,
0.3747718036174774,0.9137796044033666,0.8339944466481555,0.8180211993856487,48,391,,,,,
,,,,49,399,0.39842215180397034,,,,
0.37034258246421814,0.914994651901286,0.833201110670369,0.821338157136456,49,399,,,,,
0.37397781014442444,0.9144323893164379,0.836572788575962,0.8217851020908942,50,407,,,,,
0.37194886803627014,0.9144511028195975,0.8341927806426022,0.8187629322492571,51,415,,,,,
0.372354656457901,0.9140022350902133,0.8363744545815153,0.8186939948488999,52,423,,,,,
0.3708133399486542,0.9144275106110702,0.8363744545815153,0.8221123613040661,53,431,,,,,
0.37107187509536743,0.9148995273098967,0.8339944466481555,0.8217083843361604,54,439,,,,,
0.3716926872730255,0.9146756638559683,0.8353827846092821,0.8214645855134028,55,447,,,,,
,,,,56,449,0.3886781334877014,,,,
0.3704027831554413,0.9147137237713577,0.836572788575962,0.8221284594538245,56,455,,,,,
0.37089625000953674,0.9144743972030752,0.8363744545815153,0.8217498724054865,57,463,,,,,
0.37082916498184204,0.9143831167617678,0.8353827846092821,0.8222182496715342,58,471,,,,,
0.37156015634536743,0.9143272459750091,0.8369694565648552,0.8221965752539556,59,479,,,,,
0.37088340520858765,0.9146050288886927,0.8361761205870686,0.8227696237544496,60,487,,,,,
0.371256560087204,0.9145628766735117,0.8355811186037286,0.8214099749168637,61,495,,,,,
,,,,62,499,0.3934254050254822,,,,
0.3722739815711975,0.9141722417860457,0.836572788575962,0.8214511406424485,62,503,,,,,
0.37085431814193726,0.9147927254806324,0.8349861166203887,0.8212963256681238,63,511,,,,,
0.3701655864715576,0.9149192175070566,0.835977786592622,0.8227958092533323,64,519,,,,,
0.3701587915420532,0.9148950871632789,0.8367711225704085,0.8234583457413343,65,527,,,,,
0.37050190567970276,0.9147685554951716,0.8357794525981753,0.8219827654563123,66,535,,,,,
0.3707137107849121,0.9147288192538907,0.8357794525981753,0.8217571184196653,67,543,,,,,
,,,,68,544,,0.3707137107849121,0.9147288192538907,0.8357794525981753,0.8217571184196653
,,,,68,544,,0.37899139523506165,0.9108018446468337,0.8254660848869496,0.817565578848947
