valid_loss,valid_auc,valid_acc,valid_f1,epoch,step,train_loss,test_loss,test_auc,test_acc,test_f1
0.34389951825141907,0.880461832733301,0.8471026965002869,0.5196602428428894,57,347,,,,,
,,,,58,349,0.39510831236839294,,,,
0.3426271677017212,0.8816594937217835,0.8491107286288009,0.5265358484722951,58,353,,,,,
0.3416774570941925,0.8807637277803386,0.8522662076878944,0.5434313206621572,59,359,,,,,
0.3408485949039459,0.8803053634416294,0.8519793459552496,0.5462494907328073,60,365,,,,,
0.3422658145427704,0.881375960995155,0.851118760757315,0.5357360084370714,61,371,,,,,
0.344666987657547,0.8822838304224574,0.8476764199655766,0.5156356173524804,62,377,,,,,
0.3442077934741974,0.8829143359412743,0.8499713138267355,0.5261319332227378,63,383,,,,,
0.3445243239402771,0.8821015692236823,0.8505450372920252,0.5280485663235932,64,389,,,,,
0.34436148405075073,0.8823112940103393,0.8508318990246702,0.5293095139456785,65,395,,,,,
,,,,66,399,0.4098915457725525,,,,
0.3451986312866211,0.8825544372175349,0.8496844520940906,0.5195317482182735,66,401,,,,,
0.3445654809474945,0.8826950944614201,0.8508318990246702,0.5257466179622796,67,407,,,,,
0.3425893783569336,0.8821695234029414,0.8528399311531841,0.539507059459334,68,413,,,,,
0.34261494874954224,0.8818930837157448,0.8528399311531841,0.5386987582593535,69,419,,,,,
0.342657208442688,0.8826859390763366,0.8522662076878944,0.5360512366373639,70,425,,,,,
0.34409379959106445,0.8828321774643393,0.8485370051635112,0.5187158365857066,71,431,,,,,
0.3424178659915924,0.8823830950471595,0.8508318990246702,0.5336242955520064,72,437,,,,,
0.3415852189064026,0.8823145995269689,0.8508318990246702,0.5353117960992094,73,443,,,,,
,,,,74,449,0.4122113287448883,,,,
0.3410240709781647,0.8823634647949216,0.8505450372920252,0.5374081621330259,74,449,,,,,
0.3407910466194153,0.8821970463255825,0.8514056224899599,0.5427425315846991,75,455,,,,,
0.34134677052497864,0.8819847908924164,0.8508318990246702,0.5394203138192195,76,461,,,,,
0.3418899476528168,0.8822190389506981,0.851118760757315,0.5374457342053991,77,467,,,,,
0.34232115745544434,0.8821186101158914,0.8502581755593803,0.5326739889089271,78,473,,,,,
0.3416081964969635,0.8822448921386897,0.8516924842226047,0.5416260376357094,79,479,,,,,
0.34157758951187134,0.8822852836042518,0.8516924842226047,0.5415282965046421,80,485,,,,,
0.34149405360221863,0.8820592386778953,0.8514056224899599,0.539569537642584,81,491,,,,,
0.3415038585662842,0.8822616173522287,0.8505450372920252,0.5356570306716003,82,497,,,,,
,,,,83,499,0.40721625089645386,,,,
0.34172046184539795,0.8823795589617401,0.8505450372920252,0.5356867736411575,83,503,,,,,
0.34152713418006897,0.8823666802951423,0.8508318990246702,0.536923162060149,84,509,,,,,
0.341373085975647,0.8827150788584947,0.8493975903614458,0.5304759228001867,85,515,,,,,
0.34106382727622986,0.88288081901616,0.8499713138267355,0.5330272079429155,86,521,,,,,
0.341319739818573,0.8829333902786728,0.8508318990246702,0.5360225967174167,87,527,,,,,
0.3413164019584656,0.8829863848338384,0.8502581755593803,0.5319077170791523,88,533,,,,,
0.3408432602882385,0.882908409761727,0.8502581755593803,0.5336752446454412,89,539,,,,,
0.342043399810791,0.8828584728674472,0.8496844520940906,0.5284276760810085,90,545,,,,,
,,,,91,549,0.40868231654167175,,,,
0.3415603041648865,0.8828048678235342,0.8505450372920252,0.5331876520845318,91,551,,,,,
0.34153690934181213,0.88263906700622,0.8502581755593803,0.5319077170791523,92,557,,,,,
0.34148645401000977,0.8823829756739908,0.8519793459552496,0.5388034688981229,93,563,,,,,
0.3417562246322632,0.8822440527166617,0.8508318990246702,0.533732970050583,94,569,,,,,
0.3408135771751404,0.8821609197930858,0.8508318990246702,0.5378158277068923,95,575,,,,,
0.340631365776062,0.8822812286820031,0.8508318990246702,0.5385882951785661,96,581,,,,,
0.341081827878952,0.8822618358512128,0.8508318990246702,0.5377883461684709,97,587,,,,,
0.3409441113471985,0.8826467861858435,0.851118760757315,0.5374133619973304,98,593,,,,,
,,,,99,599,0.4354943335056305,,,,
0.34183549880981445,0.8824531813411263,0.8493975903614458,0.5305544259779006,99,599,,,,,
0.341539591550827,0.8824505417557449,0.8516924842226047,0.5392305742067722,100,605,,,,,
0.34101757407188416,0.8825035343647811,0.8519793459552496,0.5421460277199022,101,611,,,,,
0.34125304222106934,0.882407311128281,0.8516924842226047,0.5400307949386994,102,617,,,,,
0.34123995900154114,0.8825631660389467,0.851118760757315,0.5390781852313916,103,623,,,,,
0.34152933955192566,0.8826861197303937,0.8508318990246702,0.5361460690347527,104,629,,,,,
0.34090694785118103,0.8825619189757109,0.851118760757315,0.5389848246991105,105,635,,,,,
0.34124258160591125,0.8827395043291936,0.8505450372920252,0.5364638666665538,106,641,,,,,
0.34033483266830444,0.8826515207446556,0.851118760757315,0.5398457534719797,107,647,,,,,
,,,,108,649,0.3869028687477112,,,,
0.34084606170654297,0.8824771645967091,0.8505450372920252,0.5373270888723554,108,653,,,,,
0.34168902039527893,0.8823110376664283,0.8496844520940906,0.5327284889745257,109,659,,,,,
0.3412807285785675,0.8826645158240226,0.8499713138267355,0.533927813076916,110,665,,,,,
0.34110814332962036,0.8827161974391552,0.8502581755593803,0.5352797741172545,111,671,,,,,
0.341544508934021,0.8827037626231831,0.8505450372920252,0.5348749760932768,112,677,,,,,
0.3413694500923157,0.8826438707128481,0.851118760757315,0.5374133619973304,113,683,,,,,
0.34143486618995667,0.8822183019255045,0.8516924842226047,0.5400307949386994,114,689,,,,,
0.34147509932518005,0.8823402968217547,0.8505450372920252,0.5357676417400202,115,695,,,,,
,,,,116,699,0.38783401250839233,,,,
0.340868204832077,0.8824424892998776,0.8514056224899599,0.5396250696873455,116,701,,,,,
0.3400193154811859,0.8825912492249827,0.8514056224899599,0.542775196647155,117,707,,,,,
0.34004244208335876,0.8822327312642023,0.8519793459552496,0.5452641426855427,118,713,,,,,
0.34096378087997437,0.8821944086863304,0.8516924842226047,0.5416549954524328,119,719,,,,,
0.3412896990776062,0.8817497699101436,0.8516924842226047,0.5416260376357094,120,725,,,,,
0.34251004457473755,0.8820717967592945,0.8514056224899599,0.5345382601355891,121,731,,,,,
0.3421931266784668,0.8819163253502249,0.8496844520940906,0.5308742477417177,122,737,,,,,
0.34227535128593445,0.8821877891649041,0.8499713138267355,0.5304148856353219,123,743,,,,,
,,,,124,749,0.3840591311454773,,,,
0.3416014015674591,0.8822962372065597,0.851118760757315,0.5381855195846483,124,749,,,,,
0.34186017513275146,0.8824974020666755,0.8496844520940906,0.5301645858481694,125,755,,,,,
0.3419695794582367,0.8822053453123037,0.8493975903614458,0.5296788251820701,126,761,,,,,
0.3412960171699524,0.8820628513850277,0.8502581755593803,0.5375812317809092,127,767,,,,,
0.34109631180763245,0.8821896291193136,0.8505450372920252,0.5356570306716003,128,773,,,,,
0.3405655324459076,0.8822657831594789,0.8514056224899599,0.5410994804351458,129,779,,,,,
0.3403302729129791,0.8824738466996539,0.8514056224899599,0.5403367857394491,130,785,,,,,
0.3406461775302887,0.8824833921283718,0.8516924842226047,0.539138195183668,131,791,,,,,
0.3404737412929535,0.8823034117742325,0.8514056224899599,0.5403367857394491,132,797,,,,,
,,,,133,799,0.40408626198768616,,,,
0.3403109610080719,0.8825416919400407,0.8514056224899599,0.5411324073139148,133,803,,,,,
0.34057673811912537,0.8827444488988225,0.851118760757315,0.5398775470748264,134,809,,,,,
0.34071868658065796,0.8825476494224771,0.8514056224899599,0.5403367857394491,135,815,,,,,
0.3412781059741974,0.882282628367426,0.8516924842226047,0.5383663527868217,136,821,,,,,
0.3419121205806732,0.8822876786049082,0.8514056224899599,0.5354159199572026,137,827,,,,,
0.34106892347335815,0.8824471129736883,0.8522662076878944,0.541784504874391,138,833,,,,,
,,,,139,834,,0.34106892347335815,0.8824471129736883,0.8522662076878944,0.541784504874391
,,,,139,834,,0.3901534080505371,0.8646303333424279,0.8224835101806711,0.4990457948099762
