valid_loss,valid_auc,valid_acc,valid_f1,epoch,step,train_loss,test_loss,test_auc,test_acc,test_f1
0.37575146555900574,0.9126881245300865,0.8304244347481158,0.8156118019146168,47,383,,,,,
0.3766540288925171,0.9128542552631717,0.8304244347481158,0.8158871600783073,48,391,,,,,
,,,,49,399,0.4054286479949951,,,,
0.3746115267276764,0.9131200049158456,0.8310194367314557,0.8187532223772545,49,399,,,,,
0.3751196265220642,0.9137913148304023,0.8328044426814756,0.8188545479432252,50,407,,,,,
0.37420421838760376,0.9133754333016509,0.8314161047203491,0.8190186052348459,51,415,,,,,
0.37392961978912354,0.9135506099801239,0.8324077746925823,0.8180181277924777,52,423,,,,,
0.3731585741043091,0.9136612781403367,0.8316144387147957,0.8175746568862651,53,431,,,,,
0.37365442514419556,0.9136387417251267,0.8310194367314557,0.8172763456976901,54,439,,,,,
0.37388771772384644,0.9137116899057496,0.8322094406981356,0.8187283072364641,55,447,,,,,
,,,,56,449,0.41491881012916565,,,,
0.37352609634399414,0.9134851817576086,0.8302261007536692,0.8166404421662155,56,455,,,,,
0.37308910489082336,0.9140367348551093,0.8324077746925823,0.8182965666882259,57,463,,,,,
0.3736819326877594,0.9136394196550326,0.8316144387147957,0.8178336355905996,58,471,,,,,
0.3737407922744751,0.9138068962609315,0.8324077746925823,0.8185516477187456,59,479,,,,,
0.3741230368614197,0.9135029791101197,0.8306227687425625,0.8166596189893044,60,487,,,,,
0.37412604689598083,0.9135340969066266,0.832011106703689,0.818215552372997,61,495,,,,,
,,,,62,499,0.4211589992046356,,,,
0.37468597292900085,0.9137765823983215,0.8324077746925823,0.8176119020620414,62,503,,,,,
0.3733404278755188,0.9138918984239738,0.8328044426814756,0.818760868107184,63,511,,,,,
0.3733615577220917,0.913782706797301,0.8316144387147957,0.8180161177160254,64,519,,,,,
0.37334755063056946,0.9137449629660902,0.8308211027370092,0.8172612255369405,65,527,,,,,
0.3738952875137329,0.913662348888721,0.8314161047203491,0.8176070231365503,66,535,,,,,
0.37383922934532166,0.9137639113516169,0.8312177707259024,0.8171915231130769,67,543,,,,,
,,,,68,549,0.4408159554004669,,,,
0.3739716708660126,0.9136144566066299,0.8322094406981356,0.8189523353723742,68,551,,,,,
0.3737773597240448,0.9138320157576126,0.8316144387147957,0.8175289871676017,69,559,,,,,
0.3737832009792328,0.9138719233550265,0.8308211027370092,0.8169023876317456,70,567,,,,,
0.37372517585754395,0.913815758023191,0.8312177707259024,0.8170937953120068,71,575,,,,,
0.373759925365448,0.9138717518501104,0.832011106703689,0.8177170720245043,72,583,,,,,
0.37372976541519165,0.9139291102313505,0.8322094406981356,0.8180321142285089,73,591,,,,,
,,,,74,599,0.45032742619514465,,,,
0.37348538637161255,0.9140051959943619,0.8316144387147957,0.8175146672248168,74,599,,,,,
0.37342721223831177,0.9139860880515517,0.8306227687425625,0.8168979250252428,75,607,,,,,
0.3733704686164856,0.9140858263320482,0.8310194367314557,0.8172466306219345,76,615,,,,,
0.3732972741127014,0.9140762682914297,0.8310194367314557,0.8171054259628713,77,623,,,,,
0.37364980578422546,0.9139202359711371,0.8304244347481158,0.8165773134244173,78,631,,,,,
,,,,79,632,,0.37364980578422546,0.9139202359711371,0.8304244347481158,0.8165773134244173
,,,,79,632,,0.38507339358329773,0.9082052223731049,0.8234827449424832,0.8159549527880938
